year,song,artist,spotifyid,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo 
1961,The Fly,Chubby Checker,0q9KuZKLyaMuum6C8qJGPJ,0.395,0.934,0.0495,0.000429,0.000353,0.21,0.841,160.662
1961,(Marie's The Name) His Latest Flame,Elvis Presley,4qbLOU1T7xgTH87eUSkvJ1,0.661,0.917,0.0375,0.568,0.00202,0.134,0.893,105.289
1961,Wonderland By Night (Wunderland bei Nacht),Bert Kaempfert,1xDkYGbHn8BSLVRGFrYeuq,0.368,0.27,0.0272,0.905,0.863,0.234,0.232,70.391
1961,Bless You,Tony Orlando,3vPWtxS3WuL1s4FSq9odn8,0.425,0.616,0.0456,0.469,0,0.0822,0.778,124.566
1961,I've Told Every Little Star,Linda Scott,4KpVB1AzRjvhxeinygrVD6,0.677,0.621,0.0277,0.734,6.19e-05,0.191,0.942,118.349
1961,One Track Mind,Bobby Lewis,37xgEojNOs1shFkBsb1JBK,0.859,0.476,0.0523,0.884,0.00378,0.11,0.973,141.489
1961,Angel Baby,Rosie,4ijlVkOSrwxta9QvIHrEaM,0.314,0.324,0.0305,0.875,0.00216,0.0821,0.564,194.469
1961,Pretty Little Angel Eyes - Remastered,Curtis Lee,75PXvu3SRur4rQyMYoBmAK,0.604,0.652,0.0482,0.314,0,0.257,0.93,106.384
1961,Think Twice,Brook Benton,41A97csQt5tCAFkhdKX3Y7,0.436,0.16,0.0302,0.854,0.000148,0.129,0.319,79.215
1961,Does Your Chewing Gum Lose Its Flavour (On The Bedpost Overnight),Lonnie Donegan,72cWbzLCxrCPUboPGKbN9X,0.699,0.894,0.253,0.719,3.5e-06,0.749,0.818,113.99
1961,Breakin' In A Brand New Broken Heart,Connie Francis,3emYLSLhPQFje3ABnp2dXv,0.327,0.238,0.0289,0.824,0,0.0877,0.213,83.352
1961,Mama Said,The Shirelles,2VTUydkNZkE1fZcqX6Hn3r,0.648,0.408,0.0483,0.279,0,0.0973,0.909,140.785
1961,Let The Four Winds Blow - 2002 Digital Remaster,Fats Domino,16wsaPpSfcvo9ysLD8BZ4o,0.638,0.451,0.0501,0.555,0.0165,0.119,0.963,90.193
1961,The Writing on the Wall,Adam Wade,0hOpJgOKNIk26Og4e6WvF0,0.513,0.441,0.0347,0.827,0,0.0796,0.591,62.033
1961,My Kind of Girl,Matt Monro,5cMAToRoLsJwstixRL1zNq,0.616,0.185,0.0391,0.56,0,0.157,0.413,130.849
1961,Tonight My Love Tonight,Paul Anka,0hYEYnKYQt5d0zQdUABH3V,0.545,0.66,0.0304,0.657,0,0.634,0.884,125.069
1961,Big Bad John,Jimmy Dean,61uAY9xdzYiIbYJ07XvKso,0.516,0.457,0.184,0.596,0,0.106,0.455,173.934
1961,Good Time Baby,Bobby Rydell,3xZhNbypIAdgNMOMNNDGuj,0.506,0.844,0.0725,0.617,0,0.645,0.854,168.78
1961,San Antonio Rose,Floyd Cramer,6Vf3F1AnPANnD3U18aVMMA,0.634,0.48,0.0264,0.483,0.569,0.14,0.969,87.077
1961,Rubber Ball,Bobby Vee,0aBcCGYbXUsRdfywjfQo6e,0.432,0.436,0.0459,0.249,0,0.322,0.667,143.852
1961,Missing You,Ray Peterson,0b0z0N81IOFeDjrLVoBoma,0.47,0.167,0.0358,0.885,0,0.0999,0.404,88.499
1961,Dum Dum - Single Version,Brenda Lee,7Dhvsr2oU8Mv2szLCvNh6A,0.695,0.475,0.222,0.79,0,0.128,0.581,125.985
1961,I'm Gonna Knock On Your Door,Eddie Hodges,4lfbl0WnuPEExhNO3sDxFE,0.755,0.85,0.0369,0.832,0.00212,0.0524,0.985,126.211
1961,You Can Depend On Me - Single Version,Brenda Lee,1MwOFpCc0O5HPytpaMS3BO,0.546,0.0759,0.0284,0.894,0.000296,0.114,0.263,91.944
1961,Let's Twist Again,Chubby Checker,3xTnevnJ3HcnAZmdN5b7aS,0.64,0.634,0.0376,0.017,4.4e-06,0.0449,0.976,162.127
1961,Take Five,Dave Brubeck,5p6me2mwQrGfH30eExHn6v,0.457,0.219,0.0385,0.545,0.00098,0.0681,0.62,168.55
1961,Are You Lonesome Tonight,Elvis Presley,6vXZs9rEQF7Nd6O8Ue7NrT,0.355,0.0922,0.0515,0.918,0.000702,0.106,0.191,65.952
1961,Sea of Heartbreak - Bonus Track,Don Gibson,7kw31pyYdxT4U1MfdBIk2s,0.645,0.508,0.0276,0.342,0,0.179,0.698,99.112
1961,More Money For You And Me (Medley),The Four Preps,13X4bH5imfsGdv5tuszo3W,0.539,0.284,0.227,0.802,0,0.967,0.449,108.252
1961,You Must Have Been a Beautiful Baby,Bobby Darin,3V4IuFiE3GnWuRnuV8dkFO,0.714,0.544,0.036,0.753,7.64e-05,0.0551,0.973,134.523
1961,Please Stay,The Drifters,0mOuJZfcNRiSbPGMbC9mUp,0.722,0.469,0.0272,0.295,0,0.202,0.719,113.026
1962,Stranger On The Shore - Re-Recording,Acker Bilk,3I2j9uOUl4YkyoZgjSo9vF,0.247,0.0972,0.0407,0.875,0.907,0.11,0.176,90.559
1962,I Can't Stop Loving You,Ray Charles,0lKNhJylqHrHdQBzmFN73Y,0.327,0.326,0.0316,0.6,0,0.333,0.349,79.94
1962,Mashed Potato Time,Dee Dee Sharp,6EUZCOaXZMAIkLwY8A5VNv,0.636,0.549,0.0296,0.0487,1.41e-05,0.0547,0.826,125.061
1962,Roses Are Red (My Love) - Single Version,Bobby Vinton,0qYok0f8O5DE8yJSo146dn,0.515,0.218,0.0287,0.828,0,0.302,0.534,102.997
1962,The Stripper,David Rose,5tdbfH5mOJnjalyR3HdJh0,0.484,0.448,0.0276,0.622,0.692,0.156,0.542,94.167
1962,Johnny Angel,Shelley Fabares,6YueqKlGC5UwEEpLqaPkG5,0.411,0.272,0.0331,0.881,0,0.287,0.704,107.366
1962,The Loco-Motion,Little Eva,759254iRgR4r5Io5yPHaJb,0.637,0.892,0.0456,0.638,0.00134,0.104,0.896,129.661
1962,Let Me In,The Sensations,1mSd2GxGybu5RTymqGZ9Gk,0.659,0.876,0.0612,0.219,0.000481,0.189,0.956,130.817
1962,Lets Twist Again,Chubby Checker,2LL1UuRkaqDUjgjn7dBXbx,0.634,0.744,0.041,0.0698,0,0.0465,0.967,162.4
1962,Soldier Boy - Rerecorded Version,The Shirelles,3Yey43damnXJRuWdlzW9jJ,0.566,0.301,0.0284,0.394,4.83e-06,0.133,0.633,96.431
1962,Hey Baby,Bruce Channel,7AgMU7TqmMG8NhBexa3P1j,0.596,0.449,0.0417,0.809,0,0.265,0.716,131.419
1962,The Wanderer,Dion,1CKKLrgFE6mavF1xdJ18Ng,0.543,0.721,0.068,0.32,0,0.146,0.748,116.439
1962,Duke Of Earl,Gene Chandler,1CX9WKs56Ur7r1NDPmuowt,0.669,0.31,0.0247,0.581,0,0.0947,0.865,99.319
1962,Palisades Park,Freddy Cannon,3wq0ZFaq1o17rHGZeaeOL8,0.337,0.806,0.053,0.365,0,0.134,0.877,82.622
1962,Breaking Up Is Hard to Do,Neil Sedaka,7utoClKnLShFg6u6dZ20gp,0.742,0.674,0.0354,0.788,0,0.0698,0.964,116.53
1962,Wolverton Mountain,Claude King,0AE0Lor1SlzrAlymBcSXMZ,0.626,0.348,0.068,0.864,0,0.232,0.832,156.772
1962,Slow Twistin',Chubby Checker,5nJ8ZHhH2smuFcR1EwjSeE,0.834,0.629,0.0355,0.112,5.02e-05,0.0308,0.962,120.609
1962,It Keeps Right On A-Hurtin' - Re-Recording,Johnny Tillotson,3J8rTEaECN8VFBiq3b6PHg,0.398,0.23,0.03,0.9,0,0.233,0.578,101.205
1962,The One Who Really Loves You,Mary Wells,51FRQtjemOO2XGMC2VKrkH,0.81,0.495,0.0371,0.76,0,0.342,0.96,116.392
1962,Good Luck Charm,Elvis Presley,1lqSGpdeqDMF19szwkLT21,0.619,0.463,0.0341,0.628,2.12e-05,0.466,0.932,121.636
1962,Midnight In Moscow,Kenny Ball,23vUUPCzEapn1h5JOOFZvi,0.53,0.402,0.0338,0.681,0.964,0.283,0.915,166.266
1962,Sheila (Re-Recorded),Tommy Roe,1E1iUNpqcbXK96AXHbV9oP,0.621,0.592,0.0426,0.475,0.012,0.193,0.925,129.75
1962,Twistin' the Night Away,Sam Cooke,6ys9oyFvw7FXbs5UMZ7I7s,0.581,0.696,0.108,0.673,0,0.322,0.932,160.891
1962,The Wah Watusi,The Orlons,115qg8QOcAYa6vRNT8vrjh,0.756,0.806,0.0579,0.289,0.0402,0.224,0.809,133.1
1962,Peppermint Twist (Re-Recorded),Joey Dee & The Starliters,6IHphE3Ar10VelM6MXPBNR,0.654,0.874,0.138,0.442,0,0.174,0.851,101.04
1962,Break It to Me Gently,Brenda Lee,4DzSXwTJVz9cbH1XAAx9Iv,0.521,0.341,0.0262,0.759,0,0.167,0.428,93.071
1962,Playboy,The Marvelettes,2t4EZkRqNFsDD9kioNpZ8M,0.821,0.441,0.0706,0.707,0,0.14,0.873,123.652
1962,Ramblin' Rose,Nat King Cole,6bZlab0NrNteVppLu9C2Zy,0.431,0.379,0.0267,0.794,0,0.303,0.31,97.061
1962,Sealed With a Kiss,Brian Hyland,6XR89dMNIwmPA8MwxjOI1g,0.477,0.347,0.0275,0.833,0,0.108,0.619,90.639
1962,She Cried,Jay & The Americans,7s4QQhv3iHxBllAMjzhxMS,0.457,0.237,0.0286,0.551,0,0.291,0.41,99.931
1962,Don't Break The Heart That Loves You,Connie Francis,7rmaDmGS76msXJMkTr34k9,0.391,0.413,0.0313,0.82,0,0.2,0.195,73.319
1962,Don't Break The Heart That Loves You,Connie Francis,1gpB4YUDIP1TuVjzmAtKT7,0.434,0.356,0.0318,0.876,0,0.281,0.235,74.563
1962,Dear Lady Twist,Gary U.S. Bonds,0rkh0Fy2cBrnajzSKb4OBF,0.44,0.957,0.194,0.114,0,0.3,0.917,138.32
1962,Norman,Sue Thompson,651cGCGKHNFFueyNo6offr,0.713,0.555,0.0312,0.804,1.28e-06,0.0998,0.964,127.22
1962,Love Letters,Ketty Lester,6eU27Jpfr6OIIwzunRcoSg,0.569,0.216,0.0338,0.755,0.44,0.212,0.286,129.374
1962,Party Lights,Claudine Clark,0Kb1OykZK7OYNqQ58KZ0rj,0.645,0.6,0.238,0.0661,0,0.101,0.701,135.593
1962,Cotton Fields,The Highway Men,6TKWl3daudplVRYE2JNOxP,0.724,0.276,0.0411,0.842,0,0.0944,0.572,135.402
1962,Alley Cat,Bent Fabric,7MWrLzjv5LZRs2nABPkyXK,0.835,0.251,0.0401,0.846,0.776,0.0831,0.568,109.908
1962,Twist And Shout,The Isley Brothers,50x9zCq6jsK3lxFHYtoyG8,0.696,0.626,0.0338,0.269,1.28e-06,0.122,0.962,124.272
1962,Theme From Dr. Kildare,Richard Chamberlain,3r4zfJpaN71stZcBf321jI,0.275,0.19,0.0339,0.865,0,0.151,0.188,116.756
1962,Tuff - Re-Recording,Ace Cannon,36qJnJmmVeYxbGmMVwkHBW,0.757,0.298,0.033,0.769,0.783,0.0734,0.625,111
1962,Lover Please,Clyde McPhatter,514uO44deUCOI83LlskEJB,0.682,0.691,0.0576,0.692,0.000242,0.153,0.899,86.538
1962,I Know,Barbara George,0PU0KkNgApqrROhDPANds8,0.854,0.444,0.0476,0.235,0.00499,0.0777,0.818,123.821
1962,Young World,Ricky Nelson,63jEgngaa6KDoxqRfrprjG,0.544,0.49,0.0296,0.586,9.78e-05,0.132,0.628,117.174
1962,Baby It's You,The Shirelles,3MKJjY367wej5YNG1uSf8Q,0.676,0.438,0.028,0.199,7.93e-05,0.361,0.673,113.733
1962,Speedy Gonzales,Pat Boone,0vJkWRAuCSVtn2yAtVPpmx,0.652,0.445,0.0396,0.276,0.000287,0.0894,0.883,148.169
1962,A Little Bitty Tear,Burl Ives,6ht4Vh51nan3FchR8CHSzS,0.525,0.0853,0.0474,0.986,0.0946,0.107,0.764,144.161
1962,Crying in the Rain,The Everly Brothers,3lWuagNhAzcqOikD5KnBku,0.61,0.378,0.0279,0.622,0,0.144,0.48,97.166
1962,Al Di La',Emilio Pericoli,3ebsGhHWHGL7UkH0Vpto1A,0.252,0.459,0.0334,0.792,0,0.157,0.396,184.156
1962,Shout Shout (Knock Yourself Out),Ernie Maresca,5x6EGByCHCfGtVCwg1Z1PG,0.654,0.721,0.139,0.273,0,0.344,0.967,94.851
1962,What's Your Name,Don & Juan,1O5pChbhpvTCsmoViqjRnW,0.338,0.383,0.0285,0.842,0,0.0888,0.799,95.425
1962,Smoky Places,The Corsairs,41vRUOAn6BLsCluJPIMxbV,0.618,0.668,0.0486,0.425,0,0.335,0.672,124.017
1962,Having A Party,Sam Cooke,7ei7bsdXnNXLiFmUGvNwxO,0.488,0.63,0.0472,0.498,0,0.32,0.708,124.284
1962,Green Onions,Booker T. & the M.G.'s,4fQMGlCawbTkH9yPPZ49kP,0.816,0.514,0.0339,0.767,0.949,0.0899,0.912,136.837
1962,You Don't Know Me (with Diana Krall),Ray Charles,3NhDsoowimZMc97tDuG1T5,0.32,0.438,0.0467,0.74,0,0.139,0.235,186.804
1962,You Don't Know Me,Ray Charles,0StFMnCCvCyJPCD3L6F0rr,0.214,0.468,0.0322,0.86,0,0.1,0.356,62.583
1962,Sherry,Frankie Valli & The Four Seasons,0NpvdCO506uO58D4AbKzki,0.703,0.478,0.0441,0.626,0,0.113,0.734,117.562
1962,Johnny Get Angry,Joanie Sommers,1eBR9MdLUnRJRoNa3cpC92,0.628,0.27,0.0359,0.78,0,0.325,0.548,126.676
1962,Can't Help Falling in Love,Elvis Presley,264A7BIyuZUxtCKG4wokXX,0.387,0.313,0.0276,0.938,0.000142,0.102,0.332,100.168
1962,Shout,Joey Dee & The Starliters,10GSFAazC6X2RXJEMD7x67,0.487,0.764,0.0356,0.000207,2.24e-06,0.333,0.965,172.712
1962,Rinky Dink,Dave "Baby" Cortez,5DBWHhsn3d6A7gP9HFiNT0,0.755,0.644,0.0448,0.0475,0.856,0.0376,0.631,112.66
1962,Moon River,Henry Mancini,5gTt2nqWQEVnkvwuUgcqsw,0.257,0.262,0.0332,0.91,0.00164,0.126,0.0811,90.652
1962,Ahab The Arab,Ray Stevens,792qsDAf2ScTLCVjXS6HwB,0.639,0.59,0.256,0.476,2.44e-05,0.461,0.798,174.416
1962,Things,Bobby Darin,7EME8xI4YLbUUT8qVKgBoR,0.562,0.558,0.0453,0.858,0,0.107,0.839,174.704
1962,The Man Who Shot Liberty Valance,Gene Pitney,2OUb3zvp6Icssu8rqelif9,0.479,0.473,0.0804,0.697,0,0.208,0.823,176.346
1962,You Belong To Me - Re-Recording,The Duprees,2ea0UMt7tuBp6eecVLmxjl,0.366,0.242,0.0286,0.575,0,0.611,0.25,95.33
1962,Dream Baby,Roy Orbison,1zg5QCL6Zv33rVxy5Z67Jl,0.41,0.501,0.0336,0.515,1.9e-05,0.139,0.835,153.992
1962,Snap Your Fingers,Joe Henderson,5beeymsRBsQy0eAdb7Mntz,0.674,0.246,0.108,0.657,1.51e-05,0.114,0.658,107.014
1962,Lovers Who Wander,Dion,6T10MjTE0MAueJl7hOrRBS,0.318,0.581,0.0646,0.751,2.36e-06,0.231,0.728,145.07
1962,Let's Dance,Chris Montez,2Qm5DrmotzWvqNM3JlcQYo,0.751,0.83,0.0951,0.212,7.94e-06,0.0584,0.935,76.489
1962,Cindy's Birthday,Johnny Crawford,07oNtZHxFVheLRQFGNrlNA,0.61,0.316,0.0335,0.755,0.000218,0.121,0.708,110
1962,You Beat Me to the Punch,Mary Wells,1mCIpBylsWefVyWcTka5zJ,0.747,0.428,0.0448,0.57,0,0.119,0.962,113.513
1962,You'll Lose a Good Thing (Rerecorded) - Re-Recording,Barbara Lynn,6Iqd5wxINx22rdhfBYc3vl,0.689,0.356,0.0281,0.596,1.28e-06,0.232,0.555,101.467
1962,Uptown,The Crystals,37T6DBXi46eyd9xlQnUsUX,0.659,0.717,0.03,0.402,0.000706,0.174,0.785,112.592
1962,Everybody Loves Me But You,Brenda Lee,2Au4EvRDIvtfB8ejJiTqjM,0.661,0.122,0.0384,0.847,8.24e-06,0.328,0.494,107.022
1962,Patches,Dickey Lee,5tmAvE09ermsesCnefm1zK,0.452,0.362,0.0277,0.825,0,0.183,0.399,102.56
1962,Venus in Blue Jeans,Jimmy Clanton,4uX2lwnFq9UyiGxwlMMV81,0.493,0.645,0.033,0.352,0.000205,0.233,0.781,111.464
1962,Love Me Warm And Tender,Paul Anka,2gpLU5dhDI62Oo5I3kzJTZ,0.633,0.611,0.0451,0.495,0,0.41,0.796,110.409
1962,Teen Age Idol,Ricky Nelson,3CTolVTC4uTDNE9MrmCWsv,0.697,0.443,0.0303,0.22,0,0.133,0.699,117.951
1962,She's Got You,Patsy Cline,4iv6EMaQYGINEy8NIKIdXW,0.397,0.162,0.0503,0.877,0,0.0835,0.538,182.437
1962,Dear One,Larry Finnegan,0hoDru5DuYfYp4TEqgvLyc,0.377,0.876,0.0492,0.458,1.03e-06,0.203,0.716,177.889
1962,Her Royal Majesty,James Darren,1WPj3ClbE9pekZ4ixPZJl1,0.548,0.599,0.0429,0.672,0,0.291,0.883,91.705
1962,Old Rivers,Walter Brennan,3rCU7lqqvGN8xiZ6CHBaoE,0.56,0.471,0.0479,0.811,0,0.16,0.676,118.417
1962,Funny Way Of Laughin',Burl Ives,02LsPlNWMkgZ88W6sAI1nf,0.49,0.169,0.0385,0.971,1.79e-06,0.204,0.568,147.005
1962,A Swingin' Safari,Billy Vaughn,39tiEmJyiZnGoNo6u86pLl,0.536,0.409,0.0978,0.773,0.955,0.0984,0.774,76.611
1962,A Swingin' Safari,Billy Vaughn,4c9pq04vql3XcRT3U3LWdv,0.564,0.23,0.0782,0.766,0.984,0.16,0.655,137.974
1962,Tell Me,Dick & Dee Dee,53AwMXDzzQXhc2IRpVRqeS,0.447,0.409,0.0272,0.732,0,0.0813,0.493,102.272
1962,P.T. 109,Jimmy Dean,5sEiw8bJNlx5pXH8AH0yAd,0.801,0.365,0.268,0.247,0,0.0397,0.689,92.122
1962,Little Diane,Dion,1UfGX3eL0ifA3gJSwWPMBi,0.334,0.608,0.0715,0.523,0,0.227,0.381,136.302
1962,Percolator Twist,Billy Joe,4zlKPgvaTOeLjXXzZ2Rvko,0.708,0.56,0.248,0.702,0.567,0.0921,0.679,148.534
1962,Twist Twist Senora!,Gary U.S. Bonds,5BLUzjstJ0kAr8H9nRgTY1,0.54,0.914,0.0979,0.523,0.00131,0.389,0.634,91.597
1962,Twistin' Matilda (and the Channel),Jimmy Soul,6Pi8qqxac8KYv7QyEfgHUm,0.492,0.816,0.155,0.714,0,0.105,0.81,141.212
1962,Gravy (For My Mashed Potatoes),Dee Dee Sharp,4YfNfHp6QCA6Cbikl42Bwr,0.722,0.85,0.0298,0.682,0,0.304,0.973,130.738
1962,Walk On The Wild Side,Jimmy Smith,4EFTt52hgI19Mf2k4qEKSx,0.383,0.415,0.0358,0.432,0.209,0.116,0.533,74.008
1962,Soul Twist,King Curtis,1s6HEZ7jCQPHlDqyiRP3uy,0.664,0.667,0.0806,0.682,0.0966,0.162,0.742,123.88
1962,I'll Never Dance Again,Bobby Rydell,79BGpfWlSSGm5EZGXeG3Ps,0.594,0.438,0.027,0.701,0,0.184,0.549,105.164
1962,I'm Blue,The Ikettes,6MqV9I1z3r0bG8WBLm5ACA,0.593,0.447,0.0313,0.707,0.000474,0.161,0.875,111.468
1962,Where Have All The Flowers Gone? - Remastered,The Kingston Trio,4C3jDWATqX5n4xaRO8wZOF,0.605,0.125,0.034,0.913,4.37e-06,0.205,0.623,130.907
1962,(Girls Girls Girls Were) Made To Love,Eddie Hodges,3y1bHsOGzRjH0K67oz5E9m,0.751,0.348,0.0583,0.216,0,0.051,0.513,88.941
1962,Town Without Pity,Gene Pitney,5fzI1ijU1ZEKzo4emRJSsy,0.264,0.368,0.0318,0.456,1.07e-05,0.0686,0.574,79.731
1963,Sugar Shack - Re-Recording,Jimmy Gilmer,2IrbjHCxU7Ofhswn6NDqeL,0.83,0.434,0.0585,0.582,0.000263,0.119,0.922,131.944
1963,Surfin' U.S.A. - Remastered,The Beach Boys,7sVxvaLH9Bx9YZyBjdRpdQ,0.55,0.868,0.0361,0.656,0,0.136,0.962,158.563
1963,The End of the World,Skeeter Davis,5DTOOkooKFUvWj1XQTFa09,0.232,0.216,0.0314,0.936,4.93e-06,0.246,0.432,94.268
1963,Rhythm Of The Rain,The Cascades,7GHf8dQ2wA71wYOuRsQCZP,0.659,0.66,0.0441,0.627,0.000217,0.136,0.672,116.634
1963,He's So Fine - Re-Recording,The Chiffons,2QGuacTuXaeRIs6efgh2BF,0.58,0.509,0.0392,0.444,0,0.427,0.954,75.365
1963,Blue Velvet,Bobby Vinton,4QelFzhVgLomeQhvKrwM1S,0.376,0.246,0.0286,0.862,0,0.155,0.282,80.167
1963,Hey Paula - Re-Recording,Paul & Paula,39gvhionjcw3DDynncAtXu,0.368,0.286,0.0331,0.854,0.193,0.192,0.3,108.445
1963,Fingertips Pts. 1 & 2 - Live At The Regal Theater Chicago/1962,Stevie Wonder,3wba431TDDOE9MR2Lzcmmu,0.478,0.767,0.342,0.38,0.106,0.671,0.48,139.758
1963,Washington Square,The Village Stompers,2v7c2fC0U8VBrBiKahq6uV,0.802,0.356,0.0414,0.552,0.148,0.31,0.782,119.966
1963,It's All Right - Single Version,The Impressions,62PQXBFeAgS3iUseNRVPpF,0.651,0.356,0.16,0.224,0,0.264,0.679,82.139
1963,Can't Get Used to Losing You - Single Version,Andy Williams,41zpWL98BsYKP5nvtdTM5z,0.413,0.164,0.0378,0.914,1.4e-05,0.0883,0.845,183.178
1963,My Boyfriend's Back,The Angels,5NiFSI8iIDtVm1NCwdYrHS,0.679,0.871,0.159,0.691,0,0.0883,0.964,135.111
1963,Sukiyaki,Kyu Sakamoto,6meIeOX3DHdaCnaNw67abE,0.415,0.359,0.0334,0.707,6.53e-05,0.319,0.404,146.029
1963,She's A Fool - Rerecorded,Lesley Gore,13f9I6uHwq4OunoeV84EyV,0.583,0.575,0.0314,0.735,1.39e-06,0.347,0.724,123.077
1963,So Much In Love - Re-Recording,The Tymes,0fGXBrUh07dIc0E8TDCo5t,0.433,0.426,0.113,0.808,0,0.702,0.605,78.971
1963,Puff the Magic Dragon - Remastered,Peter Paul and Mary,7raciFPVU5VuHmqVbw2c1h,0.581,0.143,0.0401,0.65,0,0.104,0.469,144.605
1963,Blowin' in the Wind - Remastered Version,Peter Paul and Mary,0XIe81wYNtdvIttRAUEau4,0.328,0.108,0.0368,0.75,0,0.113,0.567,40.12
1963,I'm Leaving It Up To You - Re-Recording,Dale & Grace,6MdsbSkB4YH5WjSkJjgT04,0.554,0.255,0.026,0.612,0.000137,0.11,0.684,104.868
1963,Deep Purple,Nino Tempo & April Stevens,1T0fsAAVDVChwLMaf6hTt7,0.496,0.299,0.0303,0.896,1.53e-05,0.132,0.562,130.633
1963,Wipeout,The Surfaris,4KFCyusUzxTL8PwE0AH02f,0.267,0.767,0.0464,0.00185,0.818,0.323,0.553,153.974
1963,I Love You Because,Al Martino,4xQfTDewWaXXCMXlwugeGh,0.309,0.197,0.0292,0.582,0.00412,0.145,0.274,88.728
1963,Wild Weekend,The Rockin' Rebels,1aPdVWDcTG2Qn0ziCoHkaG,0.568,0.81,0.0581,0.609,0.554,0.117,0.642,124.953
1963,You're The Reason I'm Living - 2004 Digital Remaster,Bobby Darin,6AMKVd0lAHITQcm5JntRzv,0.433,0.208,0.0304,0.763,0,0.34,0.417,74.898
1963,Walk Like a Man,Frankie Valli & The Four Seasons,1p9rtS9FiIFUP1BrkKheST,0.694,0.719,0.0368,0.564,2.23e-06,0.0806,0.95,118.13
1963,Mockingbird,Inez Foxx And Charlie Foxx,2CXwbKwy2z1TPkCGATplDZ,0.853,0.411,0.0392,0.436,0,0.618,0.944,118.336
1963,I Will Follow Him,Little Peggy March,1mspRB1JIDtaMPXewN8XOs,0.64,0.502,0.0351,0.756,1.49e-06,0.56,0.884,122.93
1963,Pipeline,The Chantays,0omhdZrHNm5HqKfOJF7pfY,0.404,0.84,0.0312,0.411,0.944,0.331,0.591,153.939
1963,Surf City - Re-Recording,Jan & Dean,0I7QIzK8MlnJjPhZSXcu3r,0.473,0.825,0.0303,0.334,0.000875,0.0784,0.976,148.707
1963,It's My Party - Rerecorded,Lesley Gore,5KWkrqLnKc13HTQjOhXF5i,0.797,0.542,0.045,0.581,0.0105,0.126,0.963,133.704
1963,Blame It On The Bossa Nova,Eydie Gormé,2Y6btCoxL2RThLo9G77ORZ,0.688,0.54,0.0349,0.406,1.08e-06,0.277,0.951,80.745
1963,You Can't Sit Down,The Dovells,54sxFj01a5BELIOKHKx5Tm,0.432,0.869,0.239,0.119,0,0.319,0.966,164.777
1963,(Love Is Like A) Heat Wave - Single Version,Martha Reeves & The Vandellas,13RAVM3NrWEy72sBkXYUpN,0.384,0.526,0.0339,0.685,0.0967,0.278,0.906,166.178
1963,Denise,Randy & The Rainbows,2uyTuHLAB3unDK1vkjViH5,0.547,0.678,0.0416,0.432,0,0.114,0.895,125.883
1963,Walk Right In,The Rooftop Singers,4WhT2YADjcU58IUgroWZQZ,0.681,0.66,0.0319,0.791,0.0364,0.0669,0.965,130.019
1963,If You Wanna Be Happy,Jimmy Soul,39jAJtQgmUwLJdt02MylN4,0.678,0.781,0.0613,0.899,0.0503,0.401,0.938,92.917
1963,Surfer Girl - Remastered,The Beach Boys,0AxfDLUdMf5yFCmcZCtOdS,0.504,0.451,0.0252,0.702,0,0.112,0.667,105.165
1963,If I Had a Hammer,Trini Lopez,44Btht5msS0IQ7o2DZuFdu,0.468,0.933,0.0852,0.623,0,0.952,0.867,85.505
1963,Everybody - Re-Recording,Tommy Roe,5dO8tr2qrOxCpEE6jcMzL4,0.697,0.501,0.188,0.076,0.00109,0.0759,0.854,178.277
1963,Easier Said Than Done,The Essex,5KwUdGcezcmz9sTFDRhpMf,0.798,0.391,0.0439,0.669,0,0.202,0.846,134.303
1963,Can't We Be Sweethearts,Dion,4hlaDxMw1DkKKVSkuKVebK,0.453,0.508,0.0309,0.863,0,0.206,0.82,106.498
1963,Maria Elena,Los Indios Tabajaras,4ElU2P6Q0TwTyNUjGQ7Fkw,0.663,0.1,0.0458,0.938,0.829,0.11,0.58,83.567
1963,Our Day Will Come,Ruby And The Romantics,6sbYrzvV5EDVWzBr6dvnMZ,0.56,0.394,0.0454,0.431,3.05e-06,0.11,0.764,92.352
1963,I Can't Stay Mad At You,Skeeter Davis,7xT7qENxPQRhKP5kKJNSDN,0.63,0.611,0.0345,0.461,0,0.0693,0.857,119.446
1963,Hello Stranger,Barbara Lewis,7v8YDCoM60xCPuSbXerImD,0.458,0.164,0.0305,0.743,0,0.125,0.82,103.289
1963,Be My Baby,The Ronettes,2G2YzndIA6jeWFPBXhUjh5,0.511,0.769,0.042,0.181,0,0.0921,0.818,129.657
1963,Mean Woman Blues,Roy Orbison,28GUzOr25OK6fZyboetyxy,0.332,0.803,0.0956,0.64,1.06e-05,0.0679,0.709,164.307
1963,South Street,The Orlons,3qU6yadfp65in9Jnl36qMr,0.707,0.814,0.0899,0.171,0,0.198,0.785,92.197
1963,Days Of Wine And Roses - REMASTERED,Henry Mancini,2sWRC12vYVTHjdTD2WOE4v,0.246,0.171,0.0298,0.852,0,0.195,0.205,81.235
1963,The Monkey Time,Major Lance,0VtvetMMdBu88MbUeM5YnL,0.799,0.689,0.0443,0.565,0,0.146,0.948,123.169
1963,Candy Girl,Frankie Valli & The Four Seasons,4AFLFG6pyvhBLC37FbDwc2,0.644,0.52,0.036,0.719,0,0.644,0.715,126.204
